"corpus_sha256","artifact_id","artifact_sha256","start_offset","end_offset","final_audit_record_id","coverage_status","notes"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_018_12","830af163cccaaead0c017c38fc4dd2b9e22d95d8652916610826f08257e85b2d","3619183","3620380","CHI_R4_AUDIT_00560","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_019_01","09ce29abd6cb7f709e998711a2c86f0bb4e252ac5981f53dd906c3923815ed8b","3620380","3621616","CHI_R4_AUDIT_00561","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_019_02","7cb2b624e605b610b38c523fe19fd3b044255862eefa012f7fcd082110034284","3621616","3622828","CHI_R4_AUDIT_00562","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_019_03","4954a4bf7731effffbc587f13dfe8493b583ca6f1937421cba1f9cba0cb44021","3622828","3624178","CHI_R4_AUDIT_00563","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_019_04","24f8471671d6b0443ec2fc8436b2581285f2ea59dd1c6a47b74f6355c6ba46ae","3624178","3625342","CHI_R4_AUDIT_00564","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_019_05","b7def2e46c2f0c7c6177830064db7ab40b6392c446ac012beafc117b2a6e69f9","3625342","3626656","CHI_R4_AUDIT_00565","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_019_06","7df8b5c3e3e931c96cdace5a8d71587baf4fcb04a582f3363384a6fd251ffe21","3626656","3627904","CHI_R4_AUDIT_00566","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_019_07","076213e82b076d43b1a4ddc8ac20746d575291bf49774c73a483b8388bf9242c","3627904","3629032","CHI_R4_AUDIT_00567","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_019_08","792a7498b68810ebec21777be6fe9703bea33238984f55fe665c47e787709d5f","3629032","3630229","CHI_R4_AUDIT_00568","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_019_09","a90c4c5e03b743113355881f678165c03e05f60c808cab3b8dce628c0571e420","3630229","3631399","CHI_R4_AUDIT_00569","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_019_10","a16394a2e18dca9c9bfb7c85205166f9da2ced2ff8ecf065516e82239389ccd0","3631399","3632578","CHI_R4_AUDIT_00570","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_019_11","c63542d6e1ca9b197cef69a059d34742fb90d8e19bdb8764ef90a63e0f3788e2","3632578","3633829","CHI_R4_AUDIT_00571","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_019_12","46a11ce57630a07673566cc119fe2b8270bf58fa11e248f79afde4f847191fd0","3633829","3635002","CHI_R4_AUDIT_00572","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_020_01","a5851be4e08ab916a33028ff1a3a320f71db52f1eb86a8926a70e38ba833bffe","3635002","3636070","CHI_R4_AUDIT_00573","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_020_02","cdb98daa89595d4ac6520b0ddf3f19c9e948c7c2fee33f7ecf750ef1d7f367ac","3636070","3637045","CHI_R4_AUDIT_00574","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_020_03","2512a88bfbf2217b88af0e7f5df27a8a7c0303cdb57b4db65669f87a88d0feda","3637045","3638107","CHI_R4_AUDIT_00575","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_020_04","9e3ca2df69eeb816fdb39ae4b9f8d8150098857dd06e8d6a6df2d1d8c65b22d1","3638107","3639271","CHI_R4_AUDIT_00576","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_020_05","ce385e7661b9443d98a034e573cf01381a53e58bb2c805cb7f22d7233e5561b7","3639271","3640387","CHI_R4_AUDIT_00577","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_020_06","81aa1ab8c64e72b7063becf01c5699aa9279b3ac6b281eb97155bdfd200e71a7","3640387","3641512","CHI_R4_AUDIT_00578","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_020_07","b65167306668526ad47ddac94a939d81c24bea5191018923f02202ca157fe46c","3641512","3642685","CHI_R4_AUDIT_00579","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_020_08","95b94dae933def7ee5e5774d988ead566101b8944e41983a1aea51c1aa1b4a9b","3642685","3643831","CHI_R4_AUDIT_00580","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_020_09","c31eae7dba8d47dac0efc1ef812e5dcd70948b598a8a800fd404c9c6af37b651","3643831","3644956","CHI_R4_AUDIT_00581","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_020_10","ff9cf283bd6926405dab4c228d5ea3d8aa4dba8c2427931fd01681c15c196108","3644956","3646150","CHI_R4_AUDIT_00582","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_020_11","5235c9b2ae3505b78a680ead497b6ba273ffd8103f72c68029f07d04fb8ae2f9","3646150","3647344","CHI_R4_AUDIT_00583","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_020_12","65f56b8f11e5cba950d313f00ce26e1900ad11a6732f2c38e7e740331a72b499","3647344","3648457","CHI_R4_AUDIT_00584","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_021_01","773f908c390bb85a78d7ec9e8e4e0544ed79c49488ca7c6e6739d56e7d3d969f","3648457","3649768","CHI_R4_AUDIT_00585","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_021_02","95cde69f07746c191d7ec588a628deee9761a32e21b4820329f61daf16ff1d59","3649768","3651022","CHI_R4_AUDIT_00586","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_021_03","2766b987aa2dd4b1133facecc1d20a107ca023b43944c2f6dfb5d094b29282cb","3651022","3652243","CHI_R4_AUDIT_00587","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_021_04","d7c38089a6bbf2b92fca61eb8d209981cefb07b7b38f849dd79fd7f8b960010d","3652243","3653497","CHI_R4_AUDIT_00588","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_021_05","67f2ddeb6257e09178fd8dbe9fe47255be4730edc942d24e6af7eb4af5bbbd3c","3653497","3654799","CHI_R4_AUDIT_00589","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_021_06","78bb67cfc40c527414a8e5035b7702a2b03c8c7d3a6495567a5616c134028247","3654799","3656173","CHI_R4_AUDIT_00590","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_021_07","18e3ae5af4f4e6cdb0498febaefffb2291915a0f3659b8172cc2d4c49d3c09cf","3656173","3657481","CHI_R4_AUDIT_00591","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_021_08","ad182648ce8690708c44cdd8ac53ddc3add91c56146e886ee40714fcab13eaf8","3657481","3658720","CHI_R4_AUDIT_00592","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_021_09","0687d8b8dbee31b2ae31f907c5b0d2bec825987845a5c1360e9df59d04e6a11d","3658720","3660025","CHI_R4_AUDIT_00593","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_021_10","b0e454ebd2e9ab1b234559dbdba8690742864db775c2ce26f8c9e8e20ca881fe","3660025","3661261","CHI_R4_AUDIT_00594","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_021_11","a31ec1e73a563c048bdd1879e59cee14bac83064a5ad3cdf0c958b2a0bbfa1c7","3661261","3662527","CHI_R4_AUDIT_00595","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_021_12","bb1e2b710ccc632ddb5ad674a17e58b9bf23bf7dd1e048048a9b989d0847aecc","3662527","3663781","CHI_R4_AUDIT_00596","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_022_01","70fce7bbb0132f02be066e6d0ba9ab3544bc082766ecd2843eb6b394b0e3569b","3663781","3664852","CHI_R4_AUDIT_00597","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_022_02","23e8c563c1a61ee342be55a6d03daaf5d9b29953482bd90bc1efb7edfd25d295","3664852","3665893","CHI_R4_AUDIT_00598","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_022_03","c30edbc9ea73384496d6ce5d48cba0772dfa48e51961ef9121f6f97c8e3943f0","3665893","3666889","CHI_R4_AUDIT_00599","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_022_04","4090f165a31d51c2bdbe0cfaf86434ea34e769495e35a426ebbb8f0fc4f81c01","3666889","3667960","CHI_R4_AUDIT_00600","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_022_05","c1272cfe3a3e1c953a874c153881b6b0c2909ff51d4c9e6c90672a41090e61ff","3667960","3669016","CHI_R4_AUDIT_00601","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_022_06","00ae8690124f14bb5898976c0b7fa27c71886f8130abb26747ab90273ae10d06","3669016","3670087","CHI_R4_AUDIT_00602","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_022_07","7030645dd998c578963a22dcbcb6b56925419171ea7cc222db04ee48c2a4e33a","3670087","3671233","CHI_R4_AUDIT_00603","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_022_08","42a0b380bed45ef3c413b717e2a002a5c11689526647f0124332f8320eb37f08","3671233","3672229","CHI_R4_AUDIT_00604","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_022_09","5b9858ec06580bc0e9f2597b86cff695a7eedc711e49e72b574b016bb5e8d1ec","3672229","3673255","CHI_R4_AUDIT_00605","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_022_10","4f5a960886e52ddda551844d73d504411dc1d8f32e9095bcfa6f86c1241345a4","3673255","3674341","CHI_R4_AUDIT_00606","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_022_11","9d39b8a26027bf0973e5310edd126a2a2d210c9fcf7a4a89a32e2e809394389a","3674341","3675427","CHI_R4_AUDIT_00607","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_022_12","24082cb87fe927d26778b72916e6e8b68c79c10a7fa06a78519e159a5ad64747","3675427","3676558","CHI_R4_AUDIT_00608","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_023_01","8724a8809cd0813fdc08cb93ae594f9b241a22b88f37f8970d56b8e823be0212","3676558","3677770","CHI_R4_AUDIT_00609","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_023_02","589db02e6a305cd91092ea3e9772819324003cd64d2f6b8e1353e4e8c1675baa","3677770","3678982","CHI_R4_AUDIT_00610","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_023_03","641df51865a9d92ff2f0f88467a3962a72f17a59f550b252f782b28cdabada8d","3678982","3680149","CHI_R4_AUDIT_00611","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_023_04","da38aeabd6f47babed3df06006304b9f582687ee6543cd96a01a463400b3fe15","3680149","3681316","CHI_R4_AUDIT_00612","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_023_05","96fe6b5c4baf1dd697ddc05b5bdd2c895a7360c841b9cbadc56e4d4d9bb85665","3681316","3682498","CHI_R4_AUDIT_00613","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_023_06","565c642bdcd5a8ef4afe51b4b8c2cc06eb44a492a30b90a3b715cdca8b1768e7","3682498","3683710","CHI_R4_AUDIT_00614","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_023_07","e36acbc061a40d266bdda70bd21ae38f50a62dbd7778d92a5140f3290292b374","3683710","3685027","CHI_R4_AUDIT_00615","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_023_08","07f588e032bf6d33808bec3ef0b60f2a3ea08b8b2a23d2f80da29240882fc7d0","3685027","3686314","CHI_R4_AUDIT_00616","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_023_09","d58a968f3d854a9f4a51431802bc25ed853aba30f77b3e805d54094ee3334bec","3686314","3687541","CHI_R4_AUDIT_00617","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_023_10","0f9b232a236118fce3d04d2904180d5920e444221fc596cabad8f376eda31d24","3687541","3688768","CHI_R4_AUDIT_00618","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_023_11","5ec49cc5a51a010032a8f3400933f96ee41b9ddaf4e5e851aa80bf8ef95799b2","3688768","3690025","CHI_R4_AUDIT_00619","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_023_12","27ed6bdb6c154dd83418e4451af0b3e7248c65612e58fae3596277b808f2d6e1","3690025","3691237","CHI_R4_AUDIT_00620","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_024_01","1466c2171dbc6aaf68a130c2097640e50d2245158b4641b05f56a5e1378ecd46","3691237","3692320","CHI_R4_AUDIT_00621","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_024_02","defc29761144006e3c6dda7c2a6c69022f94140d0be02bf01536d131ba5ed567","3692320","3693403","CHI_R4_AUDIT_00622","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_024_03","fc41757d3c75e80adc622e23f16e7ad7bc02879e0b0f7147dee89bff4282f508","3693403","3694456","CHI_R4_AUDIT_00623","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_024_04","910694d554a3eaa2118692d119bd4309aff3d55ee0cad1dd023933fe78d8e4cc","3694456","3695509","CHI_R4_AUDIT_00624","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_024_05","c6c98858f28cede6515d22a7b703bdeb6ec5364ce39ae3bae82554489a6cd6c1","3695509","3696592","CHI_R4_AUDIT_00625","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_024_06","8d984cd374114a83aecef7a0824f0402dd7a4babd73b1990ced3683579c6efd4","3696592","3697735","CHI_R4_AUDIT_00626","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_024_07","ec77caf86b6267593c24fff8f1fd072df11e7e8d21a59e9a4ac563904bf20d51","3697735","3698803","CHI_R4_AUDIT_00627","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_024_08","d3fbfcebb8e839aaf5f61456f01286a53b752caddb5a0c83a8208a342246fd99","3698803","3699931","CHI_R4_AUDIT_00628","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_024_09","9243f7bfd9fcd6d8a3e14506c322ebec3a07d0f997f49f2c07212da3310cfb02","3699931","3700999","CHI_R4_AUDIT_00629","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_024_10","e0d3b2e981f305aebe7bd9b66974fcf3c1b71204ee7d891e1ae787dfb2513cb7","3700999","3702082","CHI_R4_AUDIT_00630","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_024_11","e61bf6144942f5a9127ed3659a89885cc5d73d1de9fd16c5a1a537ec6b91a7cd","3702082","3703165","CHI_R4_AUDIT_00631","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_024_12","01946ef1dee8ae751d3af42fe9a92c8a31ec17c89e66719b5cf2cd833bb71d0c","3703165","3704278","CHI_R4_AUDIT_00632","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_025_01","0b45e24fc720dbc18887a42499b5c3afdf1f1a291b4e6a810d3c9f33f459a09a","3704278","3705509","CHI_R4_AUDIT_00633","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_025_02","19e12af30e2b3a4f96cec8c286755e437b12262303d8a9929cbf01d41bf473eb","3705509","3706740","CHI_R4_AUDIT_00634","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_025_03","0a126cafc55389e467d50fb62c60a543a4a2739e4c0b6ac4b0517e95931bb10a","3706740","3707977","CHI_R4_AUDIT_00635","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_025_04","a50820ba28683d47713668f3ad0b23cd4c2dbde59ad23ba0c3368b2ab6c0e77c","3707977","3709226","CHI_R4_AUDIT_00636","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_025_05","bb62a3c77ca61940a13ce08c4fedb8ace875ecc83070fda88b29579cde2ffbcc","3709226","3710471","CHI_R4_AUDIT_00637","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_025_06","77d789dabaa671f19864fab4cd89cedbe563edbd5ed19218948729adcd390e52","3710471","3711710","CHI_R4_AUDIT_00638","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_025_07","db4811b551ca32035b4c6ef3993f8f07e4cb0df5e5248d9cf2a36a69698a6c10","3711710","3712941","CHI_R4_AUDIT_00639","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_025_08","63753f1c4b6118a2f51fc4b3a3e86e5b1f71183683d207a4af4cc38d8b56d7f3","3712941","3714180","CHI_R4_AUDIT_00640","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_025_09","e68b511fca0b5c6bd98b652137f70901eeadfa2482164ec19577043bc6d86352","3714180","3715419","CHI_R4_AUDIT_00641","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_025_10","aef3e8262a26e5a3eaff9cbfa4dfa1bbf1ef219204533ede417fb9e5267ea19d","3715419","3716646","CHI_R4_AUDIT_00642","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_025_11","70356edd4b1231c74a0a08e8d469ea1b2f7c365041308ead48b1dbf032d017ac","3716646","3717871","CHI_R4_AUDIT_00643","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_025_12","e94d89a56497e67cf97c92472703736c5425b6e096ba34e93a63498cb0cb9abc","3717871","3719114","CHI_R4_AUDIT_00644","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_026_01","e5d56b9f44873e79da19a4baa968a8ddcf1b50580d690605bff62fe473c9f777","3719114","3720356","CHI_R4_AUDIT_00645","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_026_02","cffcaaee0a5e3138dabdec7121e8e961ffabe6a3835ae87382539788e15f3ef3","3720356","3721571","CHI_R4_AUDIT_00646","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_026_03","1fb1c9c96007966acb6ee881e3029337d562b8f5dbe49bef4bddcaf208dd3a48","3721571","3722825","CHI_R4_AUDIT_00647","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_026_04","84bfa048d80e926b97ae3838cba02acd4fae0d716a995c1df0200e59baffa2f6","3722825","3724085","CHI_R4_AUDIT_00648","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_026_05","49505c14cdd19ecede12919ea9408dae06e042e165c1aa66814c77bce06c097a","3724085","3725318","CHI_R4_AUDIT_00649","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_026_06","80c34a34a3161210df295dd15482fff387465d3a91192547079d18cab6d1862a","3725318","3726560","CHI_R4_AUDIT_00650","covered","UTF-8 byte range; no gap or overlap"
"e8bd5a48a815414623ba01a18d6154ec626eccde0d65c727ff5818c011bbafc2","CHI_R4_Q_026_07","e7421f87869f2c697cbb7f289efcd5617c418947c2c0d76114b831946d6a961f","3726560","3727793","CHI_R4_AUDIT_00651","covered","UTF-8 byte range; no gap or overlap"
